customer_key,customer_id,first_name,last_name,gender,date_of_birth,nationality,email,phone,eff_start_date,eff_end_date,is_current,created_at,updated_at
2945,CUS0002726,Paul,Lopez,M,1996-08-23,Singaporean,paul.lopez@outlook.com,036-067-7871,2022-08-30,,1,2022-08-30 23:45:43,2025-08-08 02:26:17
2946,CUS0002727,Deborah,Harper,F,1995-06-23,British,deborah.harper@hotmail.com,265-571-3649,2023-03-10,,1,2023-03-10 04:11:25,2024-06-06 13:48:38
2947,CUS0002728,Tiffany,Wolfe,F,1956-11-05,Emirati,tiffany.wolfe@hotmail.com,453-752-5744,2022-11-03,,1,2022-11-03 09:54:18,2022-11-03 09:54:18
2948,CUS0002729,Tiffany,Holmes,F,1960-05-08,Malaysian,tiffany.holmes@gmail.com,526-990-1851,2023-01-07,,1,2023-01-07 17:13:25,2023-12-16 17:30:53
2949,CUS0002730,Ashley,Fitzgerald,F,1982-10-25,Japanese,ashley.fitzgerald@yahoo.com,338-515-7646,2022-06-14,,1,2022-06-14 13:25:04,2022-06-14 13:25:04
2950,CUS0002731,Matthew,Brown,M,1978-07-21,Malaysian,matthew.brown@gmail.com,809-838-3193,2021-12-13,,1,2021-12-13 02:07:03,2021-12-13 02:07:03
2951,CUS0002732,Franklin,Brown,M,2002-01-29,Malaysian,franklin.brown@yahoo.com,758-603-4563,2022-11-11,,1,2022-11-11 04:52:27,2022-11-25 07:03:18
2952,CUS0002733,Paula,Lane,F,1967-01-07,Singaporean,paula.lane@gmail.com,495-245-7051,2022-01-27,,1,2022-01-27 05:30:15,2022-01-27 05:30:15
2953,CUS0002734,Nathan,Castaneda,M,1993-10-24,Australian,nathan.castaneda@hotmail.com,263-880-3242,2022-05-21,,1,2022-05-21 23:38:15,2022-05-21 23:38:15
2954,CUS0002735,Jamie,Ortega,F,2001-04-06,Thai,jamie.ortega@gmail.com,628-697-4762,2023-04-19,,1,2023-04-19 18:22:37,2025-07-24 05:48:16
2955,CUS0002736,John,Clark,M,1988-04-09,Emirati,john.clark@yahoo.com,547-872-6819,2023-03-31,,1,2023-03-31 20:14:38,2025-12-08 12:24:37
2956,CUS0002737,Rebecca,Moore,F,1999-08-30,Thai,rebecca.moore@outlook.com,941-232-8062,2022-02-20,,1,2022-02-20 11:05:31,2025-08-28 19:34:37
2957,CUS0002738,Lauren,Dillon,F,1956-11-07,Emirati,lauren.dillon@yahoo.com,854-554-1892,2022-01-28,,1,2022-01-28 06:09:10,2022-04-04 04:08:38
2958,CUS0002739,Stacy,Hendricks,F,1956-03-22,Malaysian,stacy.hendricks@gmail.com,400-356-3032,2022-06-22,,1,2022-06-22 17:43:49,2026-03-24 20:41:24
2959,CUS0002740,Karen,Nguyen,F,1971-01-02,British,karen.nguyen@yahoo.com,904-798-6571,2022-04-22,,1,2022-04-22 23:09:03,2025-05-21 05:40:39
2960,CUS0002741,Jonathan,Reeves,M,1994-12-03,Emirati,jonathan.reeves@gmail.com,213-250-8628,2022-04-07,,1,2022-04-07 11:40:58,2022-04-07 11:40:58
2961,CUS0002742,Emily,Carter,F,1992-12-09,Australian,emily.carter@yahoo.com,347-608-8230,2022-08-16,,1,2022-08-16 08:02:29,2023-11-03 03:30:52
2962,CUS0002743,Joshua,Thompson,M,1991-02-03,Indonesian,joshua.thompson@outlook.com,467-363-1633,2021-06-07,,1,2021-06-07 10:59:34,2021-06-07 10:59:34
2963,CUS0002744,Edward,Williams,M,1982-04-28,British,edward.williams@yahoo.com,262-803-3649,2021-07-03,,1,2021-07-03 11:30:02,2025-12-26 17:12:21
2964,CUS0002745,Rhonda,Patton,F,1995-10-28,Singaporean,rhonda.patton@outlook.com,749-116-3430,2021-11-19,,1,2021-11-19 16:01:11,2023-03-18 17:32:53
2965,CUS0002746,Micheal,Norris,M,1976-10-25,Thai,micheal.norris@outlook.com,636-622-8455,2022-01-18,,1,2022-01-18 18:42:08,2022-01-18 18:42:08
2966,CUS0002747,Dylan,Smith,M,1993-08-28,Thai,dylan.smith@outlook.com,579-622-9511,2022-09-30,,1,2022-09-30 13:19:31,2022-09-30 13:19:31
2967,CUS0002748,Kayla,Rose,F,1955-10-31,Emirati,kayla.rose@yahoo.com,066-002-6046,2022-08-28,,1,2022-08-28 03:20:30,2024-01-16 06:10:46
2968,CUS0002749,Brian,Green,M,1995-04-28,Thai,brian.green@outlook.com,538-916-2441,2021-06-13,,1,2021-06-13 00:08:17,2025-10-17 04:55:35
2969,CUS0002750,Lori,Gardner,F,1969-12-28,Singaporean,lori.gardner@yahoo.com,573-216-5024,2021-09-21,,1,2021-09-21 20:25:03,2024-12-26 12:27:24
2970,CUS0002751,Kelly,Lee,F,1968-07-04,Indonesian,kelly.lee@yahoo.com,407-110-7298,2022-03-13,,1,2022-03-13 23:33:58,2023-02-07 19:05:49
2971,CUS0002752,David,Hopkins,M,1973-12-13,Thai,david.hopkins@yahoo.com,066-714-8533,2022-10-18,,1,2022-10-18 03:42:58,2025-10-01 15:15:59
2972,CUS0002753,Barbara,Gallagher,F,1967-09-26,Singaporean,barbara.gallagher@yahoo.com,795-541-2982,2022-01-08,,1,2022-01-08 09:13:01,2023-11-08 01:12:09
2973,CUS0002754,Kent,Moore,M,2006-04-01,Australian,kent.moore@yahoo.com,288-152-0895,2021-09-10,,1,2021-09-10 12:50:40,2025-11-29 08:58:39
2974,CUS0002755,Shane,Kelley,M,1958-07-31,Malaysian,shane.kelley@outlook.com,269-625-0507,2022-12-19,,1,2022-12-19 07:13:07,2023-04-09 04:12:01
2975,CUS0002756,Chad,Brady,M,1991-03-29,Malaysian,chad.brady@gmail.com,139-430-3250,2022-12-23,,1,2022-12-23 04:28:03,2022-12-23 04:28:03
2976,CUS0002757,Caroline,King,F,1977-06-12,Emirati,caroline.king@hotmail.com,238-384-4037,2022-10-06,,1,2022-10-06 16:27:31,2022-10-06 16:27:31
2977,CUS0002758,Heather,Clark,F,1990-02-22,Thai,heather.clark@yahoo.com,942-858-0330,2022-07-06,,1,2022-07-06 15:34:50,2022-11-07 08:19:26
2978,CUS0002759,David,Davis,M,1988-04-11,Australian,david.davis@gmail.com,632-908-5050,2023-01-01,,1,2023-01-01 02:11:07,2025-03-05 13:11:51
2979,CUS0002760,Jorge,Simpson,M,1957-08-07,Thai,jorge.simpson@gmail.com,590-518-2377,2021-10-05,,1,2021-10-05 03:19:47,2022-09-03 05:58:00
2980,CUS0002761,Lucas,Webb,M,1970-01-23,Singaporean,lucas.webb@gmail.com,479-391-1717,2023-05-25,,1,2023-05-25 04:29:28,2024-05-01 22:37:00
2981,CUS0002762,Alexandra,Gonzalez,F,1967-11-01,Indonesian,alexandra.gonzalez@gmail.com,568-848-6573,2022-06-01,,1,2022-06-01 17:27:59,2026-01-29 05:23:24
2982,CUS0002763,Donald,Gray,M,1976-01-22,Indonesian,donald.gray@yahoo.com,072-366-0474,2021-08-14,,1,2021-08-14 01:22:19,2024-04-02 00:47:55
2983,CUS0002764,Justin,Daniels,M,1963-07-14,Australian,justin.daniels@hotmail.com,689-382-5289,2022-09-23,,1,2022-09-23 02:57:41,2023-07-17 23:46:43
2984,CUS0002765,Elizabeth,Carpenter,F,2003-01-19,Indonesian,elizabeth.carpenter@yahoo.com,516-026-9577,2022-03-12,,1,2022-03-12 18:51:49,2022-03-12 18:51:49
2985,CUS0002766,Michael,Jordan,M,1988-07-20,Singaporean,michael.jordan@hotmail.com,480-316-3678,2021-07-18,,1,2021-07-18 16:52:25,2022-04-29 19:49:21
2986,CUS0002767,Chase,Flowers,M,1988-01-24,Singaporean,chase.flowers@gmail.com,135-376-4298,2021-11-20,,1,2021-11-20 03:31:35,2022-06-22 01:39:17
2987,CUS0002768,Daniel,Clark,M,1992-11-14,Malaysian,daniel.clark@gmail.com,539-526-0885,2021-10-19,,1,2021-10-19 19:31:21,2024-04-20 06:29:18
2988,CUS0002769,Robert,Copeland,M,1966-07-06,Thai,robert.copeland@hotmail.com,401-149-9747,2022-02-05,,1,2022-02-05 21:54:51,2022-02-05 21:54:51
2989,CUS0002770,Nicholas,Harris,M,1994-12-02,Indonesian,nicholas.harris@outlook.com,770-499-0967,2022-07-14,,1,2022-07-14 11:22:53,2024-06-03 11:45:36
2990,CUS0002771,Eric,Carson,M,1976-11-23,Indonesian,eric.carson@yahoo.com,597-739-6103,2023-01-16,,1,2023-01-16 15:21:01,2024-09-24 02:48:00
2991,CUS0002772,Alex,Harrison,M,1977-09-20,Malaysian,alex.harrison@outlook.com,891-080-4175,2022-04-24,,1,2022-04-24 23:05:19,2022-04-24 23:05:19
2992,CUS0002773,Mark,Zamora,M,1952-07-22,British,mark.zamora@yahoo.com,721-887-7169,2022-08-25,,1,2022-08-25 01:53:55,2025-11-17 01:06:09
2993,CUS0002774,Erica,Ford,F,1966-02-28,Malaysian,erica.ford@yahoo.com,634-110-4857,2022-07-31,,1,2022-07-31 11:49:32,2022-09-04 16:47:15
2994,CUS0002775,Jerry,Durham,M,1960-04-17,Thai,jerry.durham@outlook.com,657-281-8291,2021-10-02,,1,2021-10-02 12:54:05,2022-02-14 16:03:45
2995,CUS0002776,Justin,Davidson,M,1986-09-28,Australian,justin.davidson@outlook.com,852-499-1960,2022-10-03,,1,2022-10-03 22:49:55,2025-07-15 18:08:38
2996,CUS0002777,Brett,Dominguez,M,1996-06-30,Singaporean,brett.dominguez@yahoo.com,855-373-0437,2023-04-24,,1,2023-04-24 20:51:43,2023-04-24 20:51:43
2997,CUS0002778,Christina,Moreno,F,1975-06-21,Australian,christina.moreno@hotmail.com,967-071-6944,2022-07-25,,1,2022-07-25 19:22:07,2025-08-03 02:54:08
2998,CUS0002779,Denise,Torres,F,1950-09-22,British,denise.torres@outlook.com,040-756-0231,2021-07-04,,1,2021-07-04 08:46:25,2021-07-04 08:46:25
2999,CUS0002780,Jay,Novak,M,1953-02-22,Japanese,jay.novak@gmail.com,797-296-8228,2022-06-20,,1,2022-06-20 05:13:12,2022-08-11 21:51:05
3000,CUS0002781,Paul,Torres,M,1981-04-04,Emirati,paul.torres@gmail.com,344-979-9251,2023-02-04,,1,2023-02-04 21:33:52,2024-01-01 12:36:41
3001,CUS0002782,Karen,Lee,F,1978-05-16,Australian,karen.lee@hotmail.com,654-758-7837,2023-05-02,,1,2023-05-02 11:23:26,2023-05-02 11:23:26
3002,CUS0002783,Thomas,Franco,M,1972-05-09,Emirati,thomas.franco@gmail.com,392-590-6771,2022-08-02,,1,2022-08-02 09:43:01,2022-09-16 17:36:26
3003,CUS0002784,Michelle,Smith,F,1993-08-16,Australian,michelle.smith@yahoo.com,174-304-0256,2023-02-01,,1,2023-02-01 06:45:25,2023-02-01 06:45:25
3004,CUS0002785,Anthony,Martinez,M,1957-03-06,Thai,anthony.martinez@outlook.com,667-752-7071,2021-09-23,,1,2021-09-23 03:08:58,2026-05-15 22:30:29
3005,CUS0002786,Willie,Moss,M,1982-04-18,Australian,willie.moss@outlook.com,176-350-6427,2021-09-25,2022-05-23,0,2021-09-25 05:59:40,2022-05-23 02:20:58
3006,CUS0002786,Willie,Moss,M,1982-04-18,Australian,willie88@outlook.com,043-881-7676,2022-05-24,,1,2022-05-24 05:35:52,2022-05-24 05:35:52
3007,CUS0002787,Brandy,Hancock,F,2008-02-13,Emirati,brandy.hancock@hotmail.com,702-543-1639,2021-07-16,,1,2021-07-16 00:48:39,2023-04-08 22:57:07
3008,CUS0002788,Eric,Fisher,M,1983-03-27,Thai,eric.fisher@hotmail.com,256-046-7820,2022-11-06,,1,2022-11-06 12:48:26,2024-10-18 18:50:35
3009,CUS0002789,Lisa,Myers,F,1957-09-18,Japanese,lisa.myers@hotmail.com,550-261-3409,2023-04-02,,1,2023-04-02 08:18:22,2024-08-28 01:47:13
3010,CUS0002790,Anna,Taylor,F,2004-05-12,Singaporean,anna.taylor@yahoo.com,066-766-5405,2021-11-23,,1,2021-11-23 11:37:13,2021-11-23 11:37:13
3011,CUS0002791,Madison,Ramirez,F,1993-01-30,Indonesian,madison.ramirez@gmail.com,169-435-3286,2023-05-05,2023-12-31,0,2023-05-05 08:24:29,2023-12-31 11:39:51
3012,CUS0002791,Madison,Ramirez,F,1993-01-30,Indonesian,madison75@gmail.com,058-138-0573,2024-01-01,,1,2024-01-01 01:05:15,2026-03-27 19:46:58
3013,CUS0002792,Cody,Walker,M,2003-03-11,Australian,cody.walker@gmail.com,788-645-5526,2021-08-19,,1,2021-08-19 21:29:08,2023-12-11 07:17:57
3014,CUS0002793,Alvin,Smith,M,2000-06-03,Singaporean,alvin.smith@hotmail.com,557-052-9508,2022-03-31,,1,2022-03-31 01:18:43,2022-10-01 10:08:16
3015,CUS0002794,Stacy,Adams,F,1956-09-13,Malaysian,stacy.adams@hotmail.com,235-998-9625,2022-08-04,,1,2022-08-04 02:55:40,2025-06-27 02:25:45
3016,CUS0002795,Chris,Ross,M,1971-09-29,Thai,chris.ross@hotmail.com,600-625-5151,2022-06-04,,1,2022-06-04 12:29:10,2023-01-11 19:32:01
3017,CUS0002796,Tiffany,Brennan,F,1980-10-19,Indonesian,tiffany.brennan@hotmail.com,519-378-4953,2021-07-16,,1,2021-07-16 10:39:50,2023-10-30 17:49:21
3018,CUS0002797,Rebekah,Adams,F,1967-06-30,Singaporean,rebekah.adams@yahoo.com,580-197-6213,2023-05-24,2024-07-11,0,2023-05-24 03:56:34,2024-07-11 12:44:29
3019,CUS0002797,Rebekah,Adams,F,1967-06-30,Singaporean,rebekah46@outlook.com,646-152-6532,2024-07-12,,1,2024-07-12 18:44:21,2024-08-29 13:44:07
3020,CUS0002798,Robin,Anderson,F,1996-05-05,Emirati,robin.anderson@outlook.com,470-810-1481,2021-10-03,,1,2021-10-03 00:50:50,2022-05-24 03:35:30
3021,CUS0002799,Jeremy,Gilbert,M,1986-10-28,Indonesian,jeremy.gilbert@gmail.com,408-943-7481,2023-02-13,,1,2023-02-13 07:53:59,2023-02-13 07:53:59
3022,CUS0002800,Stephanie,Robertson,F,1983-07-30,Emirati,stephanie.robertson@hotmail.com,930-080-5889,2022-09-10,,1,2022-09-10 05:55:15,2025-06-22 17:59:01
3023,CUS0002801,Samuel,Stout,M,1984-12-17,Australian,samuel.stout@gmail.com,081-403-3405,2021-06-20,,1,2021-06-20 13:31:33,2025-03-25 12:30:05
3024,CUS0002802,Brian,Griffith,M,1953-09-06,British,brian.griffith@yahoo.com,563-586-9902,2021-08-16,,1,2021-08-16 15:28:17,2024-02-02 15:58:34
3025,CUS0002803,Zoe,Davis,F,1998-02-23,British,zoe.davis@hotmail.com,694-602-1246,2022-05-08,,1,2022-05-08 11:57:50,2022-05-08 11:57:50
3026,CUS0002804,Patty,Thomas,F,1958-03-18,Singaporean,patty.thomas@yahoo.com,259-836-2074,2022-09-21,,1,2022-09-21 10:25:14,2025-05-20 07:16:37
3027,CUS0002805,Justin,Combs,M,1990-03-12,Indonesian,justin.combs@gmail.com,591-260-9203,2021-11-16,,1,2021-11-16 10:11:10,2024-04-05 23:04:20
3028,CUS0002806,Ryan,Mcgee,M,1975-07-17,Japanese,ryan.mcgee@outlook.com,657-166-5781,2021-11-05,,1,2021-11-05 04:50:05,2021-11-05 04:50:05
3029,CUS0002807,Dustin,Andrews,M,1973-11-26,Singaporean,dustin.andrews@gmail.com,043-896-4164,2022-02-23,,1,2022-02-23 21:36:47,2024-10-07 12:55:39
3030,CUS0002808,James,Hutchinson,M,1998-06-22,Japanese,james.hutchinson@gmail.com,953-223-0724,2023-04-19,2024-07-10,0,2023-04-19 07:30:59,2024-07-10 13:11:10
3031,CUS0002808,James,Hutchinson,M,1998-06-22,Japanese,james80@gmail.com,412-613-9557,2024-07-11,,1,2024-07-11 01:39:16,2026-01-18 20:25:14
3032,CUS0002809,Danielle,Stephens,F,1958-06-21,Indonesian,danielle.stephens@outlook.com,805-839-3408,2021-11-12,,1,2021-11-12 08:56:01,2022-03-26 01:55:19
3033,CUS0002810,Madeline,Schaefer,F,2007-08-04,Malaysian,madeline.schaefer@gmail.com,278-859-8819,2021-10-06,,1,2021-10-06 05:49:15,2021-12-22 11:38:33
3034,CUS0002811,Lisa,Watson,F,1992-02-17,Emirati,lisa.watson@hotmail.com,325-962-7622,2021-11-28,,1,2021-11-28 22:21:50,2024-09-02 17:57:59
3035,CUS0002812,David,Drake,M,1982-05-21,Singaporean,david.drake@yahoo.com,534-183-9955,2022-10-01,,1,2022-10-01 08:34:12,2023-06-04 07:39:49
3036,CUS0002813,Samantha,Maxwell,F,1952-08-17,British,samantha.maxwell@outlook.com,228-017-7106,2021-09-03,,1,2021-09-03 00:02:47,2022-03-25 02:31:04
3037,CUS0002814,Jack,Sloan,M,1959-06-27,Australian,jack.sloan@hotmail.com,694-473-5341,2023-04-09,,1,2023-04-09 09:05:03,2023-04-09 09:05:03
3038,CUS0002815,Diane,Wright,F,1955-05-20,Japanese,diane.wright@yahoo.com,032-318-6679,2022-10-02,,1,2022-10-02 04:42:49,2022-10-02 04:42:49
3039,CUS0002816,Stacy,Henderson,F,1983-07-01,British,stacy.henderson@yahoo.com,477-201-1040,2022-07-28,,1,2022-07-28 03:25:54,2025-06-17 15:25:09
3040,CUS0002817,Danielle,Harmon,F,2007-12-26,Singaporean,danielle.harmon@hotmail.com,826-018-7779,2022-12-31,,1,2022-12-31 17:13:11,2022-12-31 17:13:11
3041,CUS0002818,Maria,Lopez,F,2001-03-26,Malaysian,maria.lopez@hotmail.com,422-539-3922,2021-12-16,,1,2021-12-16 03:41:28,2022-09-27 22:07:22
3042,CUS0002819,Stephen,Vasquez,M,1981-02-02,Australian,stephen.vasquez@hotmail.com,277-457-5021,2022-10-19,2024-07-31,0,2022-10-19 14:05:21,2024-07-31 15:29:40
3043,CUS0002819,Stephen,Vasquez,M,1981-02-02,Australian,stephen31@gmail.com,211-484-6036,2024-08-01,,1,2024-08-01 08:58:08,2026-02-05 00:00:00
3044,CUS0002820,Colton,Hall,M,2006-09-07,British,colton.hall@gmail.com,687-884-2047,2022-02-07,,1,2022-02-07 20:29:32,2025-10-19 16:39:15
3045,CUS0002821,Michael,Matthews,M,1988-07-15,Japanese,michael.matthews@gmail.com,358-947-7069,2022-11-21,,1,2022-11-21 00:53:47,2025-12-12 14:54:28
3046,CUS0002822,Michael,Thompson,M,1973-07-24,Australian,michael.thompson@outlook.com,320-254-6167,2022-08-28,,1,2022-08-28 07:04:35,2025-11-10 02:54:40
3047,CUS0002823,Nichole,Wallace,F,1981-03-05,Malaysian,nichole.wallace@gmail.com,818-986-3613,2023-04-01,,1,2023-04-01 14:25:54,2023-05-16 00:58:00
3048,CUS0002824,Lisa,Roberts,F,1993-10-06,Indonesian,lisa.roberts@gmail.com,592-118-5723,2022-09-29,,1,2022-09-29 14:08:37,2024-03-14 19:07:24
3049,CUS0002825,Amber,Montgomery,F,1981-09-29,Malaysian,amber.montgomery@yahoo.com,377-962-6389,2022-03-16,,1,2022-03-16 19:58:43,2024-03-14 04:24:31
3050,CUS0002826,Ralph,Hart,M,1992-09-29,Emirati,ralph.hart@outlook.com,779-178-2200,2022-07-27,,1,2022-07-27 10:41:15,2022-07-27 10:41:15
3051,CUS0002827,Matthew,Johnson,M,1952-06-14,Indonesian,matthew.johnson@gmail.com,142-866-9062,2022-01-29,,1,2022-01-29 17:39:10,2022-01-29 17:39:10
3052,CUS0002828,Erica,Morris,F,1973-07-20,Thai,erica.morris@hotmail.com,149-096-7108,2021-06-01,,1,2021-06-01 21:29:52,2022-06-04 00:03:34
3053,CUS0002829,Derek,Bentley,M,1985-06-08,British,derek.bentley@gmail.com,724-227-4966,2022-02-21,,1,2022-02-21 07:24:57,2025-10-10 06:01:08
3054,CUS0002830,Carl,Evans,M,1985-07-14,Malaysian,carl.evans@hotmail.com,305-171-9725,2021-07-14,,1,2021-07-14 22:52:31,2025-12-20 20:12:33
3055,CUS0002831,Daniel,Kent,M,1964-05-25,British,daniel.kent@yahoo.com,353-675-7777,2021-11-07,,1,2021-11-07 22:52:19,2025-02-03 23:57:31
3056,CUS0002832,Rachel,Anderson,F,2004-10-13,Indonesian,rachel.anderson@outlook.com,587-503-1049,2022-04-30,2023-10-25,0,2022-04-30 19:48:11,2023-10-25 09:47:25
3057,CUS0002832,Rachel,Anderson,F,2004-10-13,Indonesian,rachel25@outlook.com,077-128-0619,2023-10-26,,1,2023-10-26 19:44:55,2023-10-26 19:44:55
3058,CUS0002833,Kyle,Olson,M,1968-05-18,British,kyle.olson@gmail.com,666-974-7217,2021-08-26,,1,2021-08-26 17:11:36,2021-08-26 17:11:36
3059,CUS0002834,Timothy,Roberts,M,1966-01-26,Malaysian,timothy.roberts@hotmail.com,566-830-3253,2022-03-22,,1,2022-03-22 13:24:28,2026-02-04 00:34:55
3060,CUS0002835,Mike,Stephenson,M,1972-07-30,Thai,mike.stephenson@hotmail.com,876-735-0781,2022-12-26,,1,2022-12-26 15:43:32,2025-07-25 21:00:48
3061,CUS0002836,Kathryn,Mills,F,1965-08-23,Malaysian,kathryn.mills@outlook.com,947-646-1261,2021-12-14,,1,2021-12-14 13:12:08,2024-04-25 15:55:33
3062,CUS0002837,Margaret,Lawson,F,1995-01-22,British,margaret.lawson@hotmail.com,631-962-7564,2021-12-10,,1,2021-12-10 19:53:39,2025-05-15 07:44:00
3063,CUS0002838,Sharon,Johnson,F,1972-01-24,Indonesian,sharon.johnson@outlook.com,195-663-0063,2022-03-24,,1,2022-03-24 07:24:51,2022-08-03 03:51:41
3064,CUS0002839,Tammy,Sparks,F,1954-01-23,Indonesian,tammy.sparks@yahoo.com,516-407-8704,2023-03-08,,1,2023-03-08 02:21:10,2023-03-08 02:21:10
3065,CUS0002840,Brian,Harris,M,1994-11-28,Malaysian,brian.harris@outlook.com,537-396-5272,2023-01-10,,1,2023-01-10 04:13:09,2023-01-10 04:13:09
3066,CUS0002841,Linda,Carpenter,F,1987-06-06,Japanese,linda.carpenter@yahoo.com,677-705-5489,2022-08-23,2023-10-04,0,2022-08-23 05:08:53,2023-10-04 21:05:39
3067,CUS0002841,Linda,Carpenter,F,1987-06-06,Japanese,linda61@yahoo.com,712-996-9915,2023-10-05,,1,2023-10-05 23:26:51,2023-10-05 23:26:51
3068,CUS0002842,Eduardo,Dunn,M,2006-05-06,British,eduardo.dunn@yahoo.com,700-293-3132,2022-03-25,,1,2022-03-25 01:55:54,2023-01-28 08:36:19
3069,CUS0002843,Chloe,Ochoa,F,1979-01-11,Singaporean,chloe.ochoa@hotmail.com,021-368-8415,2022-06-18,2023-02-17,0,2022-06-18 21:51:10,2023-02-17 16:33:25
3070,CUS0002843,Chloe,Ochoa,F,1979-01-11,Singaporean,chloe19@yahoo.com,291-842-5195,2023-02-18,,1,2023-02-18 07:06:16,2023-02-18 07:06:16
3071,CUS0002844,Robert,Mullins,M,1982-08-01,Australian,robert.mullins@outlook.com,655-892-2355,2023-04-11,,1,2023-04-11 08:53:49,2024-03-10 00:15:02
3072,CUS0002845,Joshua,Hawkins,M,1995-11-14,British,joshua.hawkins@gmail.com,063-022-8293,2023-02-04,,1,2023-02-04 07:35:58,2025-05-18 16:08:13
3073,CUS0002846,Trevor,Daniels,M,1980-04-06,Thai,trevor.daniels@yahoo.com,897-153-5964,2022-06-06,,1,2022-06-06 12:34:25,2022-06-06 12:34:25
3074,CUS0002847,Jennifer,Beck,F,2008-04-11,Thai,jennifer.beck@gmail.com,746-455-0728,2021-12-02,,1,2021-12-02 19:56:16,2025-11-05 22:37:56
3075,CUS0002848,Adam,Hanna,M,1987-11-14,Malaysian,adam.hanna@outlook.com,508-808-7564,2023-02-21,,1,2023-02-21 16:54:07,2023-02-21 16:54:07
3076,CUS0002849,Nicole,Burgess,F,1973-06-06,Emirati,nicole.burgess@yahoo.com,810-580-1088,2023-04-17,,1,2023-04-17 06:00:15,2025-09-11 03:08:53
3077,CUS0002850,Jennifer,Wheeler,F,2005-02-03,Indonesian,jennifer.wheeler@yahoo.com,447-619-3788,2022-04-22,,1,2022-04-22 14:11:24,2022-04-22 14:11:24
3078,CUS0002851,Cheryl,Cruz,F,1993-07-18,British,cheryl.cruz@gmail.com,465-333-4774,2022-12-24,,1,2022-12-24 17:23:18,2023-05-06 10:19:02
3079,CUS0002852,William,Gonzalez,M,1983-01-12,Japanese,william.gonzalez@gmail.com,922-628-1915,2021-05-26,,1,2021-05-26 16:30:40,2025-06-27 18:14:31
3080,CUS0002853,John,Clark,M,1993-11-14,British,john.clark@hotmail.com,734-505-2194,2021-06-01,,1,2021-06-01 23:50:51,2021-06-01 23:50:51
3081,CUS0002854,Susan,Smith,F,1982-08-09,Singaporean,susan.smith@hotmail.com,260-979-6291,2021-12-21,,1,2021-12-21 14:02:20,2022-07-23 08:19:36
3082,CUS0002855,John,Young,M,1978-04-12,Thai,john.young@yahoo.com,609-859-1981,2022-05-02,,1,2022-05-02 13:08:16,2023-10-26 19:07:49
3083,CUS0002856,Kari,Le,F,1976-11-11,Australian,kari.le@hotmail.com,653-978-8587,2023-02-11,,1,2023-02-11 14:13:51,2024-11-10 19:58:35
3084,CUS0002857,Nicole,Vega,F,1973-12-20,Japanese,nicole.vega@gmail.com,571-319-8444,2023-01-31,,1,2023-01-31 14:54:28,2024-11-03 02:49:57
3085,CUS0002858,Timothy,Brown,M,1980-01-05,Singaporean,timothy.brown@gmail.com,395-257-4777,2021-12-27,,1,2021-12-27 17:54:40,2025-10-18 04:04:36
3086,CUS0002859,Mark,Miller,M,1965-07-11,Indonesian,mark.miller@hotmail.com,848-775-6191,2023-05-16,,1,2023-05-16 16:30:19,2023-05-16 16:30:19
3087,CUS0002860,Nicole,Wall,F,1982-04-27,Indonesian,nicole.wall@outlook.com,557-983-2290,2022-10-04,,1,2022-10-04 10:49:45,2025-02-15 13:48:16
3088,CUS0002861,Thomas,Morris,M,1951-03-28,Australian,thomas.morris@hotmail.com,545-173-6585,2022-01-01,,1,2022-01-01 17:30:41,2024-04-21 06:30:01
3089,CUS0002862,Nicholas,Jones,M,1965-08-26,Singaporean,nicholas.jones@outlook.com,442-462-7123,2022-09-11,,1,2022-09-11 09:11:59,2024-10-26 07:04:59
3090,CUS0002863,Teresa,Kent,F,2003-02-15,Indonesian,teresa.kent@gmail.com,653-353-5975,2023-05-20,2024-09-19,0,2023-05-20 00:21:28,2024-09-19 04:11:52
3091,CUS0002863,Teresa,Kent,F,2003-02-15,Indonesian,teresa77@outlook.com,096-282-1960,2024-09-20,,1,2024-09-20 12:20:21,2025-07-22 01:58:14
3092,CUS0002864,Joseph,Castro,M,2002-05-21,Indonesian,joseph.castro@outlook.com,578-827-3763,2021-07-01,,1,2021-07-01 13:30:15,2025-04-28 15:33:52
3093,CUS0002865,Joy,Carpenter,F,2005-09-21,British,joy.carpenter@hotmail.com,836-660-9797,2022-06-20,,1,2022-06-20 22:31:47,2022-06-20 22:31:47
3094,CUS0002866,Erika,Rogers,F,1951-02-27,Japanese,erika.rogers@yahoo.com,044-507-2962,2022-09-11,2024-01-22,0,2022-09-11 16:31:03,2024-01-22 18:06:52
3095,CUS0002866,Erika,Rogers,F,1951-02-27,Japanese,erika72@hotmail.com,107-932-2652,2024-01-23,,1,2024-01-23 03:46:54,2025-01-29 02:54:23
3096,CUS0002867,Joan,Moore,F,1970-02-10,Indonesian,joan.moore@hotmail.com,630-594-1567,2021-08-28,,1,2021-08-28 09:19:01,2023-06-12 20:30:11
3097,CUS0002868,Jeremy,Harris,M,1987-11-27,Australian,jeremy.harris@gmail.com,724-581-9870,2022-06-23,,1,2022-06-23 04:00:50,2022-06-23 04:00:50
3098,CUS0002869,Kathryn,Smith,F,1972-10-23,Japanese,kathryn.smith@hotmail.com,538-053-6597,2021-09-13,,1,2021-09-13 02:32:48,2025-04-02 18:50:40
